BUKRS,BELNR,GJAHR,BUZEI,BUZID,BSCHL,KOART,SHKZG,MWSKZ,WRBTR,HKONT,LIFNR,BLART,BUDAT,STBLG
ZC04,1510043572,2020,3,,40,S,S,,61001,8015506,,KN,20200224,
ZC04,1510043572,2020,2,,40,S,S,,106325,8015506,,KN,20200224,
ZC04,1510043388,2020,47,,40,S,S,,62924,8015506,,KN,20200116,
ZC04,1510043388,2020,46,,40,S,S,,68391,8015506,,KN,20200116,
ZC04,1510043388,2020,45,,40,S,S,,65092,8015506,,KN,20200116,
ZC04,1510043388,2020,44,,40,S,S,,112640,8015506,,KN,20200116,
ZC04,1510043388,2020,43,,40,S,S,,39848,8015506,,KN,20200116,
ZC04,1510043388,2020,42,,40,S,S,,53826,8015506,,KN,20200116,
ZC04,1510043388,2020,41,,40,S,S,,37183,8015506,,KN,20200116,
ZC04,1510043388,2020,40,,40,S,S,,38848,8015506,,KN,20200116,
ZC04,1510043388,2020,39,,40,S,S,,89954,8015506,,KN,20200116,
ZC04,1510043388,2020,38,,40,S,S,,44194,8015506,,KN,20200116,
ZC04,1510043388,2020,37,,40,S,S,,36839,8015506,,KN,20200116,
ZC04,1510043388,2020,36,,40,S,S,,51348,8015506,,KN,20200116,
ZC04,1510043388,2020,35,,40,S,S,,40934,8015506,,KN,20200116,
ZC04,1510043388,2020,34,,40,S,S,,73684,8015506,,KN,20200116,
ZC04,1510043388,2020,33,,40,S,S,,49526,8015506,,KN,20200116,
ZC04,1510043388,2020,32,,40,S,S,,50808,8015506,,KN,20200116,
ZC04,1510043388,2020,31,,40,S,S,,40457,8015506,,KN,20200116,
ZC04,1510043388,2020,30,,40,S,S,,57931,8015506,,KN,20200116,
ZC04,1510043388,2020,29,,40,S,S,,41289,8015506,,KN,20200116,
ZC04,1510043388,2020,28,,40,S,S,,34535,8015506,,KN,20200116,
ZC04,1510043388,2020,27,,40,S,S,,42303,8015506,,KN,20200116,
ZC04,1510043388,2020,26,,40,S,S,,50243,8015506,,KN,20200116,
ZC04,1510043388,2020,25,,40,S,S,,82034,8015506,,KN,20200116,
ZC04,1510043388,2020,24,,40,S,S,,100082,8015506,,KN,20200116,
ZC04,1510043388,2020,23,,40,S,S,,37216,8015506,,KN,20200116,
ZC04,1510043388,2020,22,,40,S,S,,37519,8015506,,KN,20200116,
ZC04,1510043388,2020,21,,40,S,S,,41950,8015506,,KN,20200116,
ZC04,1510043388,2020,20,,40,S,S,,71038,8015506,,KN,20200116,
ZC04,1510043388,2020,19,,40,S,S,,72801,8015506,,KN,20200116,
ZC04,1510043388,2020,18,,40,S,S,,50243,8015506,,KN,20200116,
ZC04,1510043388,2020,17,,40,S,S,,39387,8015506,,KN,20200116,
ZC04,1510043388,2020,16,,40,S,S,,78092,8015506,,KN,20200116,
ZC04,1510043388,2020,15,,40,S,S,,86416,8015506,,KN,20200116,
ZC04,1510043388,2020,14,,40,S,S,,71069,8015506,,KN,20200116,
ZC04,1510043388,2020,13,,40,S,S,,38233,8015506,,KN,20200116,
ZC04,1510043388,2020,12,,40,S,S,,37554,8015506,,KN,20200116,
ZC04,1510043388,2020,11,,40,S,S,,55544,8015506,,KN,20200116,
ZC04,1510043388,2020,10,,40,S,S,,45093,8015506,,KN,20200116,
ZC04,1510043388,2020,9,,40,S,S,,126987,8015506,,KN,20200116,
ZC04,1510043388,2020,8,,40,S,S,,44779,8015506,,KN,20200116,
ZC04,1510043388,2020,7,,40,S,S,,54043,8015506,,KN,20200116,
ZC04,1510043388,2020,6,,40,S,S,,40093,8015506,,KN,20200116,
ZC04,1510043388,2020,5,,50,S,H,,41375,8015506,,KN,20200116,
ZC04,1510043388,2020,4,,40,S,S,,34645,8015506,,KN,20200116,
ZC04,1510043388,2020,3,,40,S,S,,37130,8015506,,KN,20200116,
ZC04,1510043388,2020,2,,40,S,S,,34645,8015506,,KN,20200116,
ZC04,1510043380,2020,146,,40,S,S,,37455,8015506,,KN,20200116,
ZC04,1510043380,2020,145,,40,S,S,,42117,8015506,,KN,20200116,
ZC04,1510043380,2020,144,,50,S,H,,34820,8015506,,KN,20200116,
ZC04,1510043380,2020,143,,40,S,S,,37075,8015506,,KN,20200116,
ZC04,1510043380,2020,142,,40,S,S,,38685,8015506,,KN,20200116,
ZC04,1510043380,2020,141,,40,S,S,,35115,8015506,,KN,20200116,
ZC04,1510043380,2020,140,,40,S,S,,39445,8015506,,KN,20200116,
ZC04,1510043380,2020,139,,40,S,S,,37285,8015506,,KN,20200116,
ZC04,1510043380,2020,138,,40,S,S,,34740,8015506,,KN,20200116,
ZC04,1510043380,2020,137,,40,S,S,,37704,8015506,,KN,20200116,
ZC04,1510043380,2020,136,,40,S,S,,34460,8015506,,KN,20200116,
ZC04,1510043380,2020,135,,40,S,S,,34835,8015506,,KN,20200116,
ZC04,1510043380,2020,134,,40,S,S,,38665,8015506,,KN,20200116,
ZC04,1510043380,2020,133,,40,S,S,,42855,8015506,,KN,20200116,
ZC04,1510043380,2020,132,,40,S,S,,38935,8015506,,KN,20200116,
ZC04,1510043380,2020,131,,40,S,S,,36125,8015506,,KN,20200116,
ZC04,1510043380,2020,130,,50,S,H,,35985,8015506,,KN,20200116,
ZC04,1510043380,2020,129,,40,S,S,,34725,8015506,,KN,20200116,
ZC04,1510043380,2020,128,,40,S,S,,35715,8015506,,KN,20200116,
ZC04,1510043380,2020,127,,40,S,S,,46333,8015506,,KN,20200116,
ZC04,1510043380,2020,126,,40,S,S,,39505,8015506,,KN,20200116,
ZC04,1510043380,2020,125,,40,S,S,,36505,8015506,,KN,20200116,
ZC04,1510043380,2020,124,,40,S,S,,36585,8015506,,KN,20200116,
ZC04,1510043380,2020,123,,40,S,S,,37465,8015506,,KN,20200116,
ZC04,1510043380,2020,122,,40,S,S,,35155,8015506,,KN,20200116,
ZC04,1510043380,2020,121,,40,S,S,,44240,8015506,,KN,20200116,
ZC04,1510043380,2020,120,,40,S,S,,37035,8015506,,KN,20200116,
ZC04,1510043380,2020,119,,40,S,S,,35695,8015506,,KN,20200116,
ZC04,1510043380,2020,118,,40,S,S,,66315,8015506,,KN,20200116,
ZC04,1510043380,2020,117,,40,S,S,,41275,8015506,,KN,20200116,
ZC04,1510043380,2020,116,,40,S,S,,45008,8015506,,KN,20200116,
ZC04,1510043380,2020,115,,40,S,S,,39975,8015506,,KN,20200116,
ZC04,1510043380,2020,114,,40,S,S,,42785,8015506,,KN,20200116,
ZC04,1510043380,2020,113,,40,S,S,,39850,8015506,,KN,20200116,
ZC04,1510043380,2020,112,,40,S,S,,35285,8015506,,KN,20200116,
ZC04,1510043380,2020,111,,40,S,S,,46806,8015506,,KN,20200116,
ZC04,1510043380,2020,110,,40,S,S,,38125,8015506,,KN,20200116,
ZC04,1510043380,2020,109,,40,S,S,,44405,8015506,,KN,20200116,
ZC04,1510043380,2020,108,,40,S,S,,39455,8015506,,KN,20200116,
ZC04,1510043380,2020,107,,40,S,S,,44559,8015506,,KN,20200116,
ZC04,1510043380,2020,106,,40,S,S,,39518,8015506,,KN,20200116,
ZC04,1510043380,2020,105,,40,S,S,,44125,8015506,,KN,20200116,
ZC04,1510043380,2020,104,,40,S,S,,41814,8015506,,KN,20200116,
ZC04,1510043380,2020,103,,40,S,S,,39745,8015506,,KN,20200116,
ZC04,1510043380,2020,102,,40,S,S,,34995,8015506,,KN,20200116,
ZC04,1510043380,2020,101,,40,S,S,,38688,8015506,,KN,20200116,
ZC04,1510043380,2020,100,,40,S,S,,35815,8015506,,KN,20200116,
ZC04,1510043380,2020,99,,40,S,S,,57888,8015506,,KN,20200116,
ZC04,1510043380,2020,98,,40,S,S,,40015,8015506,,KN,20200116,
ZC04,1510043380,2020,97,,40,S,S,,41115,8015506,,KN,20200116,
ZC04,1510043380,2020,96,,40,S,S,,38655,8015506,,KN,20200116,
ZC04,1510043380,2020,95,,40,S,S,,41455,8015506,,KN,20200116,
ZC04,1510043380,2020,94,,40,S,S,,40961,8015506,,KN,20200116,
ZC04,1510043380,2020,93,,40,S,S,,39105,8015506,,KN,20200116,
ZC04,1510043380,2020,92,,40,S,S,,35695,8015506,,KN,20200116,
ZC04,1510043380,2020,91,,40,S,S,,38679,8015506,,KN,20200116,
ZC04,1510043380,2020,90,,50,S,H,,35511,8015506,,KN,20200116,
ZC04,1510043380,2020,89,,40,S,S,,38997,8015506,,KN,20200116,
ZC04,1510043380,2020,88,,40,S,S,,35045,8015506,,KN,20200116,
ZC04,1510043380,2020,87,,40,S,S,,48285,8015506,,KN,20200116,
ZC04,1510043380,2020,86,,40,S,S,,52165,8015506,,KN,20200116,
ZC04,1510043380,2020,85,,40,S,S,,34880,8015506,,KN,20200116,
ZC04,1510043380,2020,84,,40,S,S,,36675,8015506,,KN,20200116,
ZC04,1510043380,2020,83,,40,S,S,,39795,8015506,,KN,20200116,
ZC04,1510043380,2020,82,,40,S,S,,47211,8015506,,KN,20200116,
ZC04,1510043380,2020,81,,40,S,S,,45473,8015506,,KN,20200116,
ZC04,1510043380,2020,80,,50,S,H,,34915,8015506,,KN,20200116,
ZC04,1510043380,2020,79,,40,S,S,,44775,8015506,,KN,20200116,
ZC04,1510043380,2020,78,,40,S,S,,38875,8015506,,KN,20200116,
ZC04,1510043380,2020,77,,40,S,S,,43525,8015506,,KN,20200116,
ZC04,1510043380,2020,76,,40,S,S,,48095,8015506,,KN,20200116,
ZC04,1510043380,2020,75,,40,S,S,,37865,8015506,,KN,20200116,
ZC04,1510043380,2020,74,,40,S,S,,44065,8015506,,KN,20200116,
ZC04,1510043380,2020,73,,40,S,S,,34795,8015506,,KN,20200116,
ZC04,1510043380,2020,72,,40,S,S,,40855,8015506,,KN,20200116,
ZC04,1510043380,2020,71,,40,S,S,,38345,8015506,,KN,20200116,
ZC04,1510043380,2020,70,,40,S,S,,37915,8015506,,KN,20200116,
ZC04,1510043380,2020,69,,40,S,S,,37045,8015506,,KN,20200116,
ZC04,1510043380,2020,68,,40,S,S,,39035,8015506,,KN,20200116,
ZC04,1510043380,2020,67,,40,S,S,,35107,8015506,,KN,20200116,
ZC04,1510043380,2020,66,,40,S,S,,39315,8015506,,KN,20200116,
ZC04,1510043380,2020,65,,50,S,H,,35988,8015506,,KN,20200116,
ZC04,1510043380,2020,64,,40,S,S,,40494,8015506,,KN,20200116,
ZC04,1510043380,2020,63,,40,S,S,,34625,8015506,,KN,20200116,
ZC04,1510043380,2020,62,,40,S,S,,39715,8015506,,KN,20200116,
ZC04,1510043380,2020,61,,40,S,S,,38390,8015506,,KN,20200116,
ZC04,1510043380,2020,60,,40,S,S,,63805,8015506,,KN,20200116,
ZC04,1510043380,2020,59,,40,S,S,,39252,8015506,,KN,20200116,
ZC04,1510043380,2020,58,,40,S,S,,50909,8015506,,KN,20200116,
ZC04,1510043380,2020,57,,40,S,S,,40726,8015506,,KN,20200116,
ZC04,1510043380,2020,56,,40,S,S,,37975,8015506,,KN,20200116,
ZC04,1510043380,2020,55,,40,S,S,,34505,8015506,,KN,20200116,
ZC04,1510043380,2020,54,,40,S,S,,39135,8015506,,KN,20200116,
ZC04,1510043380,2020,53,,40,S,S,,42255,8015506,,KN,20200116,
ZC04,1510043380,2020,52,,40,S,S,,36807,8015506,,KN,20200116,
ZC04,1510043380,2020,51,,40,S,S,,36022,8015506,,KN,20200116,
ZC04,1510043380,2020,50,,40,S,S,,37565,8015506,,KN,20200116,
ZC04,1510043380,2020,49,,50,S,H,,35435,8015506,,KN,20200116,
ZC04,1510043380,2020,48,,40,S,S,,39659,8015506,,KN,20200116,
ZC04,1510043380,2020,47,,40,S,S,,35885,8015506,,KN,20200116,
ZC04,1510043380,2020,46,,40,S,S,,43062,8015506,,KN,20200116,
ZC04,1510043380,2020,45,,40,S,S,,36465,8015506,,KN,20200116,
ZC04,1510043380,2020,44,,40,S,S,,45195,8015506,,KN,20200116,
ZC04,1510043380,2020,43,,40,S,S,,44605,8015506,,KN,20200116,
ZC04,1510043380,2020,42,,40,S,S,,38865,8015506,,KN,20200116,
ZC04,1510043380,2020,41,,40,S,S,,39135,8015506,,KN,20200116,
ZC04,1510043380,2020,40,,50,S,H,,35203,8015506,,KN,20200116,
ZC04,1510043380,2020,39,,40,S,S,,35545,8015506,,KN,20200116,
ZC04,1510043380,2020,38,,40,S,S,,36135,8015506,,KN,20200116,
ZC04,1510043380,2020,37,,40,S,S,,37815,8015506,,KN,20200116,
ZC04,1510043380,2020,36,,40,S,S,,38495,8015506,,KN,20200116,
ZC04,1510043380,2020,35,,40,S,S,,38425,8015506,,KN,20200116,
ZC04,1510043380,2020,34,,40,S,S,,46285,8015506,,KN,20200116,
ZC04,1510043380,2020,33,,40,S,S,,40083,8015506,,KN,20200116,
ZC04,1510043380,2020,32,,40,S,S,,38185,8015506,,KN,20200116,
ZC04,1510043380,2020,31,,40,S,S,,45175,8015506,,KN,20200116,
ZC04,1510043380,2020,30,,50,S,H,,34456,8015506,,KN,20200116,
ZC04,1510043380,2020,29,,40,S,S,,40015,8015506,,KN,20200116,
ZC04,1510043380,2020,28,,40,S,S,,35809,8015506,,KN,20200116,
ZC04,1510043380,2020,27,,40,S,S,,36205,8015506,,KN,20200116,
ZC04,1510043380,2020,26,,50,S,H,,35027,8015506,,KN,20200116,
ZC04,1510043380,2020,25,,40,S,S,,48571,8015506,,KN,20200116,
ZC04,1510043380,2020,24,,40,S,S,,36395,8015506,,KN,20200116,
ZC04,1510043380,2020,23,,40,S,S,,35795,8015506,,KN,20200116,
ZC04,1510043380,2020,22,,40,S,S,,38285,8015506,,KN,20200116,
ZC04,1510043380,2020,21,,40,S,S,,38795,8015506,,KN,20200116,
ZC04,1510043380,2020,20,,40,S,S,,38638,8015506,,KN,20200116,
ZC04,1510043380,2020,19,,40,S,S,,36395,8015506,,KN,20200116,
ZC04,1510043380,2020,18,,40,S,S,,35745,8015506,,KN,20200116,
ZC04,1510043380,2020,17,,40,S,S,,45941,8015506,,KN,20200116,
ZC04,1510043380,2020,16,,40,S,S,,48293,8015506,,KN,20200116,
ZC04,1510043380,2020,15,,40,S,S,,35965,8015506,,KN,20200116,
ZC04,1510043380,2020,14,,40,S,S,,39338,8015506,,KN,20200116,
ZC04,1510043380,2020,13,,40,S,S,,35635,8015506,,KN,20200116,
ZC04,1510043380,2020,12,,40,S,S,,41355,8015506,,KN,20200116,
ZC04,1510043380,2020,11,,40,S,S,,42956,8015506,,KN,20200116,
ZC04,1510043380,2020,10,,40,S,S,,39795,8015506,,KN,20200116,
ZC04,1510043380,2020,9,,40,S,S,,38481,8015506,,KN,20200116,
ZC04,1510043380,2020,8,,40,S,S,,39795,8015506,,KN,20200116,
ZC04,1510043380,2020,7,,40,S,S,,50264,8015506,,KN,20200116,
ZC04,1510043380,2020,6,,40,S,S,,36492,8015506,,KN,20200116,
ZC04,1510043380,2020,5,,50,S,H,,35139,8015506,,KN,20200116,
ZC04,1510043380,2020,4,,40,S,S,,42593,8015506,,KN,20200116,
ZC04,1510043380,2020,3,,40,S,S,,43163,8015506,,KN,20200116,
ZC04,1510043380,2020,2,,40,S,S,,41771,8015506,,KN,20200116,
ZC04,1510043288,2020,2,,40,S,S,R1,49257.7,8015506,,KN,20200107,
ZC04,1510043221,2020,169,,40,S,S,,35809,8015506,,KN,20200101,
ZC04,1510043221,2020,168,,40,S,S,,35477,8015506,,KN,20200101,
ZC04,1510043221,2020,167,,40,S,S,,39446,8015506,,KN,20200101,
ZC04,1510043221,2020,166,,40,S,S,,40196,8015506,,KN,20200101,
ZC04,1510043221,2020,165,,40,S,S,,53375,8015506,,KN,20200101,
ZC04,1510043221,2020,164,,40,S,S,,44571,8015506,,KN,20200101,
ZC04,1510043221,2020,163,,40,S,S,,35986,8015506,,KN,20200101,
ZC04,1510043221,2020,162,,40,S,S,,34715,8015506,,KN,20200101,
ZC04,1510043221,2020,161,,40,S,S,,38465,8015506,,KN,20200101,
ZC04,1510043221,2020,160,,40,S,S,,36645,8015506,,KN,20200101,
ZC04,1510043221,2020,159,,40,S,S,,39164,8015506,,KN,20200101,
ZC04,1510043221,2020,158,,40,S,S,,42115,8015506,,KN,20200101,
ZC04,1510043221,2020,157,,40,S,S,,43925,8015506,,KN,20200101,
ZC04,1510043221,2020,156,,40,S,S,,38455,8015506,,KN,20200101,
ZC04,1510043221,2020,155,,40,S,S,,41425,8015506,,KN,20200101,
ZC04,1510043221,2020,154,,40,S,S,,35975,8015506,,KN,20200101,
ZC04,1510043221,2020,153,,40,S,S,,37565,8015506,,KN,20200101,
ZC04,1510043221,2020,152,,40,S,S,,40745,8015506,,KN,20200101,
ZC04,1510043221,2020,151,,40,S,S,,35695,8015506,,KN,20200101,
ZC04,1510043221,2020,150,,40,S,S,,40723,8015506,,KN,20200101,
ZC04,1510043221,2020,149,,40,S,S,,38415,8015506,,KN,20200101,
ZC04,1510043221,2020,148,,40,S,S,,37135,8015506,,KN,20200101,
ZC04,1510043221,2020,147,,40,S,S,,36525,8015506,,KN,20200101,
ZC04,1510043221,2020,146,,40,S,S,,36015,8015506,,KN,20200101,
ZC04,1510043221,2020,145,,40,S,S,,37905,8015506,,KN,20200101,
ZC04,1510043221,2020,144,,40,S,S,,35865,8015506,,KN,20200101,
ZC04,1510043221,2020,143,,40,S,S,,51283,8015506,,KN,20200101,
ZC04,1510043221,2020,142,,40,S,S,,35596,8015506,,KN,20200101,
ZC04,1510043221,2020,141,,40,S,S,,35695,8015506,,KN,20200101,
ZC04,1510043221,2020,140,,40,S,S,,52636,8015506,,KN,20200101,
ZC04,1510043221,2020,139,,40,S,S,,35887,8015506,,KN,20200101,
ZC04,1510043221,2020,138,,40,S,S,,38405,8015506,,KN,20200101,
ZC04,1510043221,2020,137,,40,S,S,,35415,8015506,,KN,20200101,
ZC04,1510043221,2020,136,,40,S,S,,67885,8015506,,KN,20200101,
ZC04,1510043221,2020,135,,40,S,S,,37945,8015506,,KN,20200101,
ZC04,1510043221,2020,134,,40,S,S,,63037,8015506,,KN,20200101,
ZC04,1510043221,2020,133,,40,S,S,,51505,8015506,,KN,20200101,
ZC04,1510043221,2020,132,,40,S,S,,50815,8015506,,KN,20200101,
ZC04,1510043221,2020,131,,40,S,S,,35695,8015506,,KN,20200101,
ZC04,1510043221,2020,130,,40,S,S,,53305,8015506,,KN,20200101,
ZC04,1510043221,2020,129,,40,S,S,,50496,8015506,,KN,20200101,
ZC04,1510043221,2020,128,,40,S,S,,57469,8015506,,KN,20200101,
ZC04,1510043221,2020,127,,40,S,S,,34441,8015506,,KN,20200101,
ZC04,1510043221,2020,126,,40,S,S,,36405,8015506,,KN,20200101,
ZC04,1510043221,2020,125,,40,S,S,,52577,8015506,,KN,20200101,
ZC04,1510043221,2020,124,,40,S,S,,36605,8015506,,KN,20200101,
ZC04,1510043221,2020,123,,40,S,S,,45145,8015506,,KN,20200101,
ZC04,1510043221,2020,122,,40,S,S,,42785,8015506,,KN,20200101,
ZC04,1510043221,2020,121,,40,S,S,,38485,8015506,,KN,20200101,
ZC04,1510043221,2020,120,,40,S,S,,34875,8015506,,KN,20200101,
ZC04,1510043221,2020,119,,40,S,S,,35025,8015506,,KN,20200101,
ZC04,1510043221,2020,118,,40,S,S,,35695,8015506,,KN,20200101,
ZC04,1510043221,2020,117,,40,S,S,,82288,8015506,,KN,20200101,
ZC04,1510043221,2020,116,,40,S,S,,37045,8015506,,KN,20200101,
ZC04,1510043221,2020,115,,40,S,S,,38095,8015506,,KN,20200101,
ZC04,1510043221,2020,114,,40,S,S,,34655,8015506,,KN,20200101,
ZC04,1510043221,2020,113,,40,S,S,,40483,8015506,,KN,20200101,
ZC04,1510043221,2020,112,,40,S,S,,42685,8015506,,KN,20200101,
ZC04,1510043221,2020,111,,40,S,S,,50116,8015506,,KN,20200101,
ZC04,1510043221,2020,110,,40,S,S,,35465,8015506,,KN,20200101,
ZC04,1510043221,2020,109,,40,S,S,,44175,8015506,,KN,20200101,
ZC04,1510043221,2020,108,,40,S,S,,39305,8015506,,KN,20200101,
ZC04,1510043221,2020,107,,40,S,S,,37995,8015506,,KN,20200101,
ZC04,1510043221,2020,106,,40,S,S,,40134,8015506,,KN,20200101,
ZC04,1510043221,2020,105,,40,S,S,,37593,8015506,,KN,20200101,
ZC04,1510043221,2020,104,,40,S,S,,50175,8015506,,KN,20200101,
ZC04,1510043221,2020,103,,40,S,S,,50619,8015506,,KN,20200101,
ZC04,1510043221,2020,102,,40,S,S,,39208,8015506,,KN,20200101,
ZC04,1510043221,2020,101,,40,S,S,,37255,8015506,,KN,20200101,
ZC04,1510043221,2020,100,,40,S,S,,34624,8015506,,KN,20200101,
ZC04,1510043221,2020,99,,40,S,S,,35685,8015506,,KN,20200101,
ZC04,1510043221,2020,98,,40,S,S,,70785,8015506,,KN,20200101,
ZC04,1510043221,2020,97,,40,S,S,,45145,8015506,,KN,20200101,
ZC04,1510043221,2020,96,,40,S,S,,51491,8015506,,KN,20200101,
ZC04,1510043221,2020,95,,40,S,S,,37861,8015506,,KN,20200101,
ZC04,1510043221,2020,94,,40,S,S,,40595,8015506,,KN,20200101,
ZC04,1510043221,2020,93,,40,S,S,,41515,8015506,,KN,20200101,
ZC04,1510043221,2020,92,,40,S,S,,36775,8015506,,KN,20200101,
ZC04,1510043221,2020,91,,40,S,S,,37015,8015506,,KN,20200101,
ZC04,1510043221,2020,90,,40,S,S,,43223,8015506,,KN,20200101,
ZC04,1510043221,2020,89,,40,S,S,,47779,8015506,,KN,20200101,
ZC04,1510043221,2020,88,,40,S,S,,38735,8015506,,KN,20200101,
ZC04,1510043221,2020,87,,50,S,H,,35291,8015506,,KN,20200101,
ZC04,1510043221,2020,86,,40,S,S,,38545,8015506,,KN,20200101,
ZC04,1510043221,2020,85,,40,S,S,,37575,8015506,,KN,20200101,
ZC04,1510043221,2020,84,,40,S,S,,37935,8015506,,KN,20200101,
ZC04,1510043221,2020,83,,40,S,S,,36641,8015506,,KN,20200101,
ZC04,1510043221,2020,82,,40,S,S,,36625,8015506,,KN,20200101,
ZC04,1510043221,2020,81,,40,S,S,,38645,8015506,,KN,20200101,
ZC04,1510043221,2020,80,,40,S,S,,43392,8015506,,KN,20200101,
ZC04,1510043221,2020,79,,40,S,S,,38805,8015506,,KN,20200101,
ZC04,1510043221,2020,78,,40,S,S,,42075,8015506,,KN,20200101,
ZC04,1510043221,2020,77,,40,S,S,,38095,8015506,,KN,20200101,
ZC04,1510043221,2020,76,,40,S,S,,38205,8015506,,KN,20200101,
ZC04,1510043221,2020,75,,40,S,S,,35665,8015506,,KN,20200101,
ZC04,1510043221,2020,74,,40,S,S,,45525,8015506,,KN,20200101,
ZC04,1510043221,2020,73,,40,S,S,,35465,8015506,,KN,20200101,
ZC04,1510043221,2020,72,,40,S,S,,40181,8015506,,KN,20200101,
ZC04,1510043221,2020,71,,40,S,S,,39975,8015506,,KN,20200101,
ZC04,1510043221,2020,70,,40,S,S,,52365,8015506,,KN,20200101,
ZC04,1510043221,2020,69,,40,S,S,,34355,8015506,,KN,20200101,
ZC04,1510043221,2020,68,,40,S,S,,38785,8015506,,KN,20200101,
ZC04,1510043221,2020,67,,40,S,S,,38205,8015506,,KN,20200101,
ZC04,1510043221,2020,66,,40,S,S,,48815,8015506,,KN,20200101,
ZC04,1510043221,2020,65,,40,S,S,,48287,8015506,,KN,20200101,
ZC04,1510043221,2020,64,,40,S,S,,36335,8015506,,KN,20200101,
ZC04,1510043221,2020,63,,40,S,S,,41005,8015506,,KN,20200101,
ZC04,1510043221,2020,62,,40,S,S,,36999,8015506,,KN,20200101,
ZC04,1510043221,2020,61,,40,S,S,,38215,8015506,,KN,20200101,
ZC04,1510043221,2020,60,,50,S,H,,36109,8015506,,KN,20200101,
ZC04,1510043221,2020,59,,40,S,S,,36245,8015506,,KN,20200101,
ZC04,1510043221,2020,58,,40,S,S,,34985,8015506,,KN,20200101,
ZC04,1510043221,2020,57,,40,S,S,,36105,8015506,,KN,20200101,
ZC04,1510043221,2020,56,,40,S,S,,57055,8015506,,KN,20200101,
ZC04,1510043221,2020,55,,40,S,S,,40585,8015506,,KN,20200101,
ZC04,1510043221,2020,54,,40,S,S,,35695,8015506,,KN,20200101,
ZC04,1510043221,2020,53,,40,S,S,,42005,8015506,,KN,20200101,
ZC04,1510043221,2020,52,,40,S,S,,39105,8015506,,KN,20200101,
ZC04,1510043221,2020,51,,40,S,S,,37595,8015506,,KN,20200101,
ZC04,1510043221,2020,50,,40,S,S,,41630,8015506,,KN,20200101,
ZC04,1510043221,2020,49,,40,S,S,,35279,8015506,,KN,20200101,
ZC04,1510043221,2020,48,,40,S,S,,36865,8015506,,KN,20200101,
ZC04,1510043221,2020,47,,40,S,S,,39555,8015506,,KN,20200101,
ZC04,1510043221,2020,46,,40,S,S,,37785,8015506,,KN,20200101,
ZC04,1510043221,2020,45,,40,S,S,,37045,8015506,,KN,20200101,
ZC04,1510043221,2020,44,,40,S,S,,45145,8015506,,KN,20200101,
ZC04,1510043221,2020,43,,40,S,S,,40645,8015506,,KN,20200101,
ZC04,1510043221,2020,42,,40,S,S,,39855,8015506,,KN,20200101,
ZC04,1510043221,2020,41,,40,S,S,,43755,8015506,,KN,20200101,
ZC04,1510043221,2020,40,,40,S,S,,52222,8015506,,KN,20200101,
ZC04,1510043221,2020,39,,40,S,S,,36575,8015506,,KN,20200101,
ZC04,1510043221,2020,38,,40,S,S,,43325,8015506,,KN,20200101,
ZC04,1510043221,2020,37,,40,S,S,,34795,8015506,,KN,20200101,
ZC04,1510043221,2020,36,,40,S,S,,50245,8015506,,KN,20200101,
ZC04,1510043221,2020,35,,40,S,S,,44525,8015506,,KN,20200101,
ZC04,1510043221,2020,34,,40,S,S,,41225,8015506,,KN,20200101,
ZC04,1510043221,2020,33,,40,S,S,,38822,8015506,,KN,20200101,
ZC04,1510043221,2020,32,,40,S,S,,34570,8015506,,KN,20200101,
ZC04,1510043221,2020,31,,40,S,S,,45265,8015506,,KN,20200101,
ZC04,1510043221,2020,30,,40,S,S,,39675,8015506,,KN,20200101,
ZC04,1510043221,2020,29,,40,S,S,,34995,8015506,,KN,20200101,
ZC04,1510043221,2020,28,,40,S,S,,48915,8015506,,KN,20200101,
ZC04,1510043221,2020,27,,40,S,S,,35355,8015506,,KN,20200101,
ZC04,1510043221,2020,26,,40,S,S,,39129,8015506,,KN,20200101,
ZC04,1510043221,2020,25,,40,S,S,,36675,8015506,,KN,20200101,
ZC04,1510043221,2020,24,,40,S,S,,41707,8015506,,KN,20200101,
ZC04,1510043221,2020,23,,40,S,S,,36715,8015506,,KN,20200101,
ZC04,1510043221,2020,22,,40,S,S,,43455,8015506,,KN,20200101,
ZC04,1510043221,2020,21,,40,S,S,,41755,8015506,,KN,20200101,
ZC04,1510043221,2020,20,,40,S,S,,38375,8015506,,KN,20200101,
ZC04,1510043221,2020,19,,40,S,S,,59381,8015506,,KN,20200101,
ZC04,1510043221,2020,18,,40,S,S,,35065,8015506,,KN,20200101,
ZC04,1510043221,2020,17,,40,S,S,,36875,8015506,,KN,20200101,
ZC04,1510043221,2020,16,,40,S,S,,38683,8015506,,KN,20200101,
ZC04,1510043221,2020,15,,40,S,S,,53161,8015506,,KN,20200101,
ZC04,1510043221,2020,14,,40,S,S,,36415,8015506,,KN,20200101,
ZC04,1510043221,2020,13,,40,S,S,,40941,8015506,,KN,20200101,
ZC04,1510043221,2020,12,,40,S,S,,45425,8015506,,KN,20200101,
ZC04,1510043221,2020,11,,40,S,S,,47444,8015506,,KN,20200101,
ZC04,1510043221,2020,10,,40,S,S,,51894,8015506,,KN,20200101,
ZC04,1510043221,2020,9,,40,S,S,,38500,8015506,,KN,20200101,
ZC04,1510043221,2020,8,,40,S,S,,38087,8015506,,KN,20200101,
